EUROPEAN CLIMATE ASSESSMENT & DATASET (ECA&D), file created on: 13-05-2019
THESE DATA CAN BE USED FOR NON-COMMERCIAL RESEARCH AND EDUCATION PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED: 

Klein Tank, A.M.G. and Coauthors, 2002. Daily dataset of 20th-century surface
air temperature and precipitation series for the European Climate Assessment.
Int. J. of Climatol., 22, 1441-1453.
Data and metadata available at http://www.ecad.eu

FILE FORMAT (MISSING VALUE CODE = -9999):

01-06 STAID: Station identifier
08-13 SOUID: Source identifier
15-22 DATE : Date YYYYMMDD
24-28 DD   : Wind direction in degrees
30-34 Q_DD : quality code for DD (0='valid'; 1='suspect'; 9='missing')

This is the blended series of station CORDOBA AEROPUERTO, SPAIN (STAID: 337)
Blended and updated with sources:20049 908410 
See files sources.txt and stations.txt for more info.

STAID, SOUID,    DATE,   DD, Q_DD
   337, 20049,19601215,-9999,    9
   337, 20049,19601216,-9999,    9
   337, 20049,19601217,-9999,    9
   337, 20049,19601218,-9999,    9
   337, 20049,19601219,-9999,    9
   337, 20049,19601220,-9999,    9
   337, 20049,19601221,-9999,    9
   337, 20049,19601222,-9999,    9
   337, 20049,19601223,-9999,    9
   337, 20049,19601224,-9999,    9
   337, 20049,19601225,-9999,    9
   337, 20049,19601226,-9999,    9
   337, 20049,19601227,-9999,    9
   337, 20049,19601228,-9999,    9
   337, 20049,19601229,-9999,    9
   337, 20049,19601230,-9999,    9
   337, 20049,19601231,-9999,    9
   337, 20049,19610101,  250,    0
   337, 20049,19610102,    0,    0
   337, 20049,19610103,  240,    0
   337, 20049,19610104,  250,    0
   337, 20049,19610105,   50,    0
   337, 20049,19610106,   50,    0
   337, 20049,19610107,    0,    0
   337, 20049,19610108,    0,    0
   337, 20049,19610109,   50,    0
   337, 20049,19610110,  230,    0
   337, 20049,19610111,  270,    0
   337, 20049,19610112,   50,    0
   337, 20049,19610113,   90,    0
   337, 20049,19610114,    0,    0
   337, 20049,19610115,    0,    0
   337, 20049,19610116,    0,    0
   337, 20049,19610117,    0,    0
   337, 20049,19610118,   50,    0
   337, 20049,19610119,   50,    0
   337, 20049,19610120,   50,    0
   337, 20049,19610121,   90,    0
   337, 20049,19610122,  300,    0
   337, 20049,19610123,  250,    0
   337, 20049,19610124,    0,    0
   337, 20049,19610125,  250,    0
   337, 20049,19610126,  290,    0
   337, 20049,19610127,    0,    0
   337, 20049,19610128,  270,    0
   337, 20049,19610129,    0,    0
   337, 20049,19610130,    0,    0
   337, 20049,19610131,  270,    0
   337, 20049,19610201,  270,    0
   337, 20049,19610202,  280,    0
   337, 20049,19610203,  230,    0
   337, 20049,19610204,   50,    0
   337, 20049,19610205,   50,    0
   337, 20049,19610206,  230,    0
   337, 20049,19610207,    0,    0
   337, 20049,19610208,   50,    0
   337, 20049,19610209,   50,    0
   337, 20049,19610210,   50,    0
   337, 20049,19610211,   90,    0
   337, 20049,19610212,   50,    0
   337, 20049,19610213,   90,    0
   337, 20049,19610214,    0,    0
   337, 20049,19610215,    0,    0
   337, 20049,19610216,    0,    0
   337, 20049,19610217,   50,    0
   337, 20049,19610218,   90,    0
   337, 20049,19610219,   90,    0
   337, 20049,19610220,    0,    0
   337, 20049,19610221,    0,    0
   337, 20049,19610222,   90,    0
   337, 20049,19610223,   50,    0
   337, 20049,19610224,  230,    0
   337, 20049,19610225,    0,    0
   337, 20049,19610226,   50,    0
   337, 20049,19610227,   50,    0
   337, 20049,19610228,    0,    0
   337, 20049,19610301,    0,    0
   337, 20049,19610302,  180,    0
   337, 20049,19610303,    0,    0
   337, 20049,19610304,  230,    0
   337, 20049,19610305,    0,    0
   337, 20049,19610306,    0,    0
   337, 20049,19610307,    0,    0
   337, 20049,19610308,    0,    0
   337, 20049,19610309,    0,    0
   337, 20049,19610310,    0,    0
   337, 20049,19610311,   90,    0
   337, 20049,19610312,    0,    0
   337, 20049,19610313,    0,    0
   337, 20049,19610314,    0,    0
   337, 20049,19610315,   50,    0
   337, 20049,19610316,   60,    0
   337, 20049,19610317,   10,    0
   337, 20049,19610318,   50,    0
   337, 20049,19610319,   50,    0
   337, 20049,19610320,  240,    0
   337, 20049,19610321,  180,    0
   337, 20049,19610322,  140,    0
   337, 20049,19610323,    0,    0
   337, 20049,19610324,   90,    0
   337, 20049,19610325,   50,    0
   337, 20049,19610326,  270,    0
   337, 20049,19610327,    0,    0
   337, 20049,19610328,  270,    0
   337, 20049,19610329,  230,    0
   337, 20049,19610330,  280,    0
   337, 20049,19610331,   50,    0
   337, 20049,19610401,  270,    0
   337, 20049,19610402,  270,    0
   337, 20049,19610403,  230,    0
   337, 20049,19610404,  220,    0
   337, 20049,19610405,  250,    0
   337, 20049,19610406,  210,    0
   337, 20049,19610407,  240,    0
   337, 20049,19610408,    0,    0
   337, 20049,19610409,  230,    0
   337, 20049,19610410,  280,    0
   337, 20049,19610411,  280,    0
   337, 20049,19610412,  230,    0
   337, 20049,19610413,  240,    0
   337, 20049,19610414,  230,    0
   337, 20049,19610415,  270,    0
   337, 20049,19610416,  230,    0
   337, 20049,19610417,  230,    0
   337, 20049,19610418,  320,    0
   337, 20049,19610419,  270,    0
   337, 20049,19610420,  230,    0
   337, 20049,19610421,  300,    0
   337, 20049,19610422,  240,    0
   337, 20049,19610423,  290,    0
   337, 20049,19610424,  290,    0
   337, 20049,19610425,  290,    0
   337, 20049,19610426,   90,    0
   337, 20049,19610427,  260,    0
   337, 20049,19610428,  270,    0
   337, 20049,19610429,  270,    0
   337, 20049,19610430,    0,    0
   337, 20049,19610501,   90,    0
   337, 20049,19610502,  320,    0
   337, 20049,19610503,    0,    0
   337, 20049,19610504,  270,    0
   337, 20049,19610505,  260,    0
   337, 20049,19610506,  270,    0
   337, 20049,19610507,   50,    0
   337, 20049,19610508,  290,    0
   337, 20049,19610509,  320,    0
   337, 20049,19610510,  300,    0
   337, 20049,19610511,  230,    0
   337, 20049,19610512,    0,    0
   337, 20049,19610513,  230,    0
   337, 20049,19610514,  270,    0
   337, 20049,19610515,  270,    0
   337, 20049,19610516,  250,    0
   337, 20049,19610517,  230,    0
   337, 20049,19610518,  310,    0
   337, 20049,19610519,  230,    0
   337, 20049,19610520,  230,    0
   337, 20049,19610521,  260,    0
   337, 20049,19610522,  240,    0
   337, 20049,19610523,  240,    0
   337, 20049,19610524,  250,    0
   337, 20049,19610525,  270,    0
   337, 20049,19610526,  230,    0
   337, 20049,19610527,  230,    0
   337, 20049,19610528,  220,    0
   337, 20049,19610529,  240,    0
   337, 20049,19610530,  220,    0
   337, 20049,19610531,  220,    0
   337, 20049,19610601,  260,    0
   337, 20049,19610602,    0,    0
   337, 20049,19610603,  340,    0
   337, 20049,19610604,  360,    0
   337, 20049,19610605,  220,    0
   337, 20049,19610606,  250,    0
   337, 20049,19610607,  360,    0
   337, 20049,19610608,    0,    0
   337, 20049,19610609,    0,    0
   337, 20049,19610610,    0,    0
   337, 20049,19610611,  230,    0
   337, 20049,19610612,  250,    0
   337, 20049,19610613,  260,    0
   337, 20049,19610614,  270,    0
   337, 20049,19610615,  250,    0
   337, 20049,19610616,  230,    0
   337, 20049,19610617,   50,    0
   337, 20049,19610618,   50,    0
   337, 20049,19610619,  270,    0
   337, 20049,19610620,  230,    0
   337, 20049,19610621,  240,    0
   337, 20049,19610622,  230,    0
   337, 20049,19610623,  260,    0
   337, 20049,19610624,    0,    0
   337, 20049,19610625,  270,    0
   337, 20049,19610626,  270,    0
   337, 20049,19610627,  270,    0
   337, 20049,19610628,    0,    0
   337, 20049,19610629,   20,    0
   337, 20049,19610630,  230,    0
   337, 20049,19610701,   50,    0
   337, 20049,19610702,   50,    0
   337, 20049,19610703,   50,    0
   337, 20049,19610704,    0,    0
   337, 20049,19610705,    0,    0
   337, 20049,19610706,    0,    0
   337, 20049,19610707,  270,    0
   337, 20049,19610708,    0,    0
   337, 20049,19610709,  250,    0
   337, 20049,19610710,  270,    0
   337, 20049,19610711,  240,    0
   337, 20049,19610712,  270,    0
   337, 20049,19610713,  340,    0
   337, 20049,19610714,  230,    0
   337, 20049,19610715,  250,    0
   337, 20049,19610716,  230,    0
   337, 20049,19610717,    0,    0
   337, 20049,19610718,    0,    0
   337, 20049,19610719,  260,    0
   337, 20049,19610720,  270,    0
   337, 20049,19610721,  270,    0
   337, 20049,19610722,  250,    0
   337, 20049,19610723,  250,    0
   337, 20049,19610724,   50,    0
   337, 20049,19610725,   50,    0
   337, 20049,19610726,  270,    0
   337, 20049,19610727,  230,    0
   337, 20049,19610728,  230,    0
   337, 20049,19610729,  270,    0
   337, 20049,19610730,  250,    0
   337, 20049,19610731,  240,    0
   337, 20049,19610801,  230,    0
   337, 20049,19610802,  250,    0
   337, 20049,19610803,  250,    0
   337, 20049,19610804,  230,    0
   337, 20049,19610805,  230,    0
   337, 20049,19610806,  290,    0
   337, 20049,19610807,  270,    0
   337, 20049,19610808,  270,    0
   337, 20049,19610809,  260,    0
   337, 20049,19610810,  270,    0
   337, 20049,19610811,  270,    0
   337, 20049,19610812,  270,    0
   337, 20049,19610813,  270,    0
   337, 20049,19610814,    0,    0
   337, 20049,19610815,  300,    0
   337, 20049,19610816,  280,    0
   337, 20049,19610817,    0,    0
   337, 20049,19610818,  270,    0
   337, 20049,19610819,  270,    0
   337, 20049,19610820,  270,    0
   337, 20049,19610821,    0,    0
   337, 20049,19610822,   50,    0
   337, 20049,19610823,    0,    0
   337, 20049,19610824,    0,    0
   337, 20049,19610825,    0,    0
   337, 20049,19610826,   50,    0
   337, 20049,19610827,  180,    0
   337, 20049,19610828,  230,    0
   337, 20049,19610829,    0,    0
   337, 20049,19610830,  230,    0
   337, 20049,19610831,  130,    0
   337, 20049,19610901,    0,    0
   337, 20049,19610902,  270,    0
   337, 20049,19610903,  260,    0
   337, 20049,19610904,  230,    0
   337, 20049,19610905,    0,    0
   337, 20049,19610906,    0,    0
   337, 20049,19610907,  230,    0
   337, 20049,19610908,  230,    0
   337, 20049,19610909,  230,    0
   337, 20049,19610910,  240,    0
   337, 20049,19610911,    0,    0
   337, 20049,19610912,    0,    0
   337, 20049,19610913,    0,    0
   337, 20049,19610914,  230,    0
   337, 20049,19610915,  210,    0
   337, 20049,19610916,    0,    0
   337, 20049,19610917,  260,    0
   337, 20049,19610918,  220,    0
   337, 20049,19610919,  270,    0
   337, 20049,19610920,   90,    0
   337, 20049,19610921,    0,    0
   337, 20049,19610922,    0,    0
   337, 20049,19610923,  360,    0
   337, 20049,19610924,  270,    0
   337, 20049,19610925,  230,    0
   337, 20049,19610926,  270,    0
   337, 20049,19610927,  140,    0
   337, 20049,19610928,    0,    0
   337, 20049,19610929,  230,    0
   337, 20049,19610930,  230,    0
   337, 20049,19611001,    0,    0
   337, 20049,19611002,    0,    0
   337, 20049,19611003,    0,    0
   337, 20049,19611004,    0,    0
   337, 20049,19611005,  270,    0
   337, 20049,19611006,  230,    0
   337, 20049,19611007,  240,    0
   337, 20049,19611008,    0,    0
   337, 20049,19611009,   90,    0
   337, 20049,19611010,   50,    0
   337, 20049,19611011,    0,    0
   337, 20049,19611012,    0,    0
   337, 20049,19611013,    0,    0
   337, 20049,19611014,  230,    0
   337, 20049,19611015,    0,    0
   337, 20049,19611016,   50,    0
   337, 20049,19611017,   50,    0
   337, 20049,19611018,  250,    0
   337, 20049,19611019,   90,    0
   337, 20049,19611020,  250,    0
   337, 20049,19611021,  250,    0
   337, 20049,19611022,  270,    0
   337, 20049,19611023,    0,    0
   337, 20049,19611024,    0,    0
   337, 20049,19611025,    0,    0
   337, 20049,19611026,  250,    0
   337, 20049,19611027,  270,    0
   337, 20049,19611028,    0,    0
   337, 20049,19611029,    0,    0
   337, 20049,19611030,    0,    0
   337, 20049,19611031,   90,    0
   337, 20049,19611101,    0,    0
   337, 20049,19611102,  180,    0
   337, 20049,19611103,   90,    0
   337, 20049,19611104,   90,    0
   337, 20049,19611105,    0,    0
   337, 20049,19611106,    0,    0
   337, 20049,19611107,    0,    0
   337, 20049,19611108,  270,    0
   337, 20049,19611109,  320,    0
   337, 20049,19611110,  290,    0
   337, 20049,19611111,  260,    0
   337, 20049,19611112,  240,    0
   337, 20049,19611113,    0,    0
   337, 20049,19611114,    0,    0
   337, 20049,19611115,    0,    0
   337, 20049,19611116,  360,    0
   337, 20049,19611117,    0,    0
   337, 20049,19611118,   90,    0
   337, 20049,19611119,   80,    0
   337, 20049,19611120,   70,    0
   337, 20049,19611121,  210,    0
   337, 20049,19611122,  270,    0
   337, 20049,19611123,    0,    0
   337, 20049,19611124,   60,    0
   337, 20049,19611125,  160,    0
   337, 20049,19611126,  220,    0
   337, 20049,19611127,    0,    0
   337, 20049,19611128,   50,    0
   337, 20049,19611129,   50,    0
   337, 20049,19611130,   50,    0
   337, 20049,19611201,   50,    0
   337, 20049,19611202,    0,    0
   337, 20049,19611203,    0,    0
   337, 20049,19611204,   90,    0
   337, 20049,19611205,   90,    0
   337, 20049,19611206,    0,    0
   337, 20049,19611207,   90,    0
   337, 20049,19611208,   50,    0
   337, 20049,19611209,    0,    0
   337, 20049,19611210,    0,    0
   337, 20049,19611211,   50,    0
   337, 20049,19611212,   90,    0
   337, 20049,19611213,   90,    0
   337, 20049,19611214,   90,    0
   337, 20049,19611215,   80,    0
   337, 20049,19611216,   90,    0
   337, 20049,19611217,   90,    0
   337, 20049,19611218,   70,    0
   337, 20049,19611219,   50,    0
   337, 20049,19611220,   70,    0
   337, 20049,19611221,   60,    0
   337, 20049,19611222,   50,    0
   337, 20049,19611223,  180,    0
   337, 20049,19611224,  240,    0
   337, 20049,19611225,  230,    0
   337, 20049,19611226,  320,    0
   337, 20049,19611227,   50,    0
   337, 20049,19611228,  340,    0
   337, 20049,19611229,  260,    0
   337, 20049,19611230,  230,    0
   337, 20049,19611231,  230,    0
   337, 20049,19620101,   50,    0
   337, 20049,19620102,  230,    0
   337, 20049,19620103,  230,    0
   337, 20049,19620104,  220,    0
   337, 20049,19620105,  230,    0
   337, 20049,19620106,   70,    0
   337, 20049,19620107,   50,    0
   337, 20049,19620108,   70,    0
   337, 20049,19620109,   90,    0
   337, 20049,19620110,    0,    0
   337, 20049,19620111,  240,    0
   337, 20049,19620112,    0,    0
   337, 20049,19620113,  230,    0
   337, 20049,19620114,  230,    0
   337, 20049,19620115,   50,    0
   337, 20049,19620116,   90,    0
   337, 20049,19620117,  100,    0
   337, 20049,19620118,  240,    0
   337, 20049,19620119,    0,    0
   337, 20049,19620120,   50,    0
   337, 20049,19620121,   90,    0
   337, 20049,19620122,    0,    0
   337, 20049,19620123,   90,    0
   337, 20049,19620124,   90,    0
   337, 20049,19620125,   50,    0
   337, 20049,19620126,   20,    0
   337, 20049,19620127,   50,    0
   337, 20049,19620128,  270,    0
   337, 20049,19620129,  360,    0
   337, 20049,19620130,   50,    0
   337, 20049,19620131,   90,    0
   337, 20049,19620201,   90,    0
   337, 20049,19620202,   90,    0
   337, 20049,19620203,  360,    0
   337, 20049,19620204,   90,    0
   337, 20049,19620205,   50,    0
   337, 20049,19620206,   50,    0
   337, 20049,19620207,  270,    0
   337, 20049,19620208,  270,    0
   337, 20049,19620209,  260,    0
   337, 20049,19620210,   10,    0
   337, 20049,19620211,   50,    0
   337, 20049,19620212,   50,    0
   337, 20049,19620213,   50,    0
   337, 20049,19620214,  270,    0
   337, 20049,19620215,   50,    0
   337, 20049,19620216,   90,    0
   337, 20049,19620217,   60,    0
   337, 20049,19620218,   70,    0
   337, 20049,19620219,  120,    0
   337, 20049,19620220,    0,    0
   337, 20049,19620221,  230,    0
   337, 20049,19620222,  230,    0
   337, 20049,19620223,  180,    0
   337, 20049,19620224,  260,    0
   337, 20049,19620225,  180,    0
   337, 20049,19620226,  230,    0
   337, 20049,19620227,  230,    0
   337, 20049,19620228,  240,    0
   337, 20049,19620301,    0,    0
   337, 20049,19620302,  230,    0
   337, 20049,19620303,  240,    0
   337, 20049,19620304,  240,    0
   337, 20049,19620305,  240,    0
   337, 20049,19620306,  230,    0
   337, 20049,19620307,  190,    0
   337, 20049,19620308,  220,    0
   337, 20049,19620309,  240,    0
   337, 20049,19620310,  240,    0
   337, 20049,19620311,  230,    0
   337, 20049,19620312,  300,    0
   337, 20049,19620313,  360,    0
   337, 20049,19620314,   90,    0
   337, 20049,19620315,   50,    0
   337, 20049,19620316,  230,    0
   337, 20049,19620317,  230,    0
   337, 20049,19620318,   50,    0
   337, 20049,19620319,   60,    0
   337, 20049,19620320,   50,    0
   337, 20049,19620321,   50,    0
   337, 20049,19620322,  270,    0
   337, 20049,19620323,  230,    0
   337, 20049,19620324,  350,    0
   337, 20049,19620325,   20,    0
   337, 20049,19620326,    0,    0
   337, 20049,19620327,  230,    0
   337, 20049,19620328,  230,    0
   337, 20049,19620329,  230,    0
   337, 20049,19620330,  230,    0
   337, 20049,19620331,  250,    0
   337, 20049,19620401,  230,    0
   337, 20049,19620402,  230,    0
   337, 20049,19620403,  250,    0
   337, 20049,19620404,  290,    0
   337, 20049,19620405,  310,    0
   337, 20049,19620406,   90,    0
   337, 20049,19620407,  230,    0
   337, 20049,19620408,  230,    0
   337, 20049,19620409,   20,    0
   337, 20049,19620410,   80,    0
   337, 20049,19620411,   70,    0
   337, 20049,19620412,  110,    0
   337, 20049,19620413,  270,    0
   337, 20049,19620414,  300,    0
   337, 20049,19620415,   90,    0
   337, 20049,19620416,  210,    0
   337, 20049,19620417,  320,    0
   337, 20049,19620418,  230,    0
   337, 20049,19620419,   60,    0
   337, 20049,19620420,    0,    0
   337, 20049,19620421,  270,    0
   337, 20049,19620422,-9999,    9
   337, 20049,19620423,-9999,    9
   337, 20049,19620424,  290,    0
   337, 20049,19620425,   60,    0
   337, 20049,19620426,   10,    0
   337, 20049,19620427,  300,    0
   337, 20049,19620428,  230,    0
   337, 20049,19620429,  240,    0
   337, 20049,19620430,  240,    0
   337, 20049,19620501,  220,    0
   337, 20049,19620502,  220,    0
   337, 20049,19620503,  230,    0
   337, 20049,19620504,  350,    0
   337, 20049,19620505,   60,    0
   337, 20049,19620506,   30,    0
   337, 20049,19620507,   50,    0
   337, 20049,19620508,  190,    0
   337, 20049,19620509,  320,    0
   337, 20049,19620510,  270,    0
   337, 20049,19620511,  290,    0
   337, 20049,19620512,  340,    0
   337, 20049,19620513,   50,    0
   337, 20049,19620514,   10,    0
   337, 20049,19620515,   60,    0
   337, 20049,19620516,   90,    0
   337, 20049,19620517,  100,    0
   337, 20049,19620518,  230,    0
   337, 20049,19620519,  270,    0
   337, 20049,19620520,  260,    0
   337, 20049,19620521,  250,    0
   337, 20049,19620522,  360,    0
   337, 20049,19620523,  260,    0
   337, 20049,19620524,  140,    0
   337, 20049,19620525,  280,    0
   337, 20049,19620526,  260,    0
   337, 20049,19620527,  240,    0
   337, 20049,19620528,  260,    0
   337, 20049,19620529,  230,    0
   337, 20049,19620530,  260,    0
   337, 20049,19620531,  240,    0
   337, 20049,19620601,  240,    0
   337, 20049,19620602,  240,    0
   337, 20049,19620603,  230,    0
   337, 20049,19620604,   70,    0
   337, 20049,19620605,   80,    0
   337, 20049,19620606,   60,    0
   337, 20049,19620607,   50,    0
   337, 20049,19620608,   50,    0
   337, 20049,19620609,  270,    0
   337, 20049,19620610,    0,    0
   337, 20049,19620611,  330,    0
   337, 20049,19620612,  260,    0
   337, 20049,19620613,  180,    0
   337, 20049,19620614,  240,    0
   337, 20049,19620615,   50,    0
   337, 20049,19620616,  270,    0
   337, 20049,19620617,  230,    0
   337, 20049,19620618,  240,    0
   337, 20049,19620619,  360,    0
   337, 20049,19620620,    0,    0
   337, 20049,19620621,  270,    0
   337, 20049,19620622,  250,    0
   337, 20049,19620623,  230,    0
   337, 20049,19620624,  270,    0
   337, 20049,19620625,  240,    0
   337, 20049,19620626,  210,    0
   337, 20049,19620627,  240,    0
   337, 20049,19620628,  250,    0
   337, 20049,19620629,  290,    0
   337, 20049,19620630,  270,    0
   337, 20049,19620701,  280,    0
   337, 20049,19620702,  360,    0
   337, 20049,19620703,  320,    0
   337, 20049,19620704,  250,    0
   337, 20049,19620705,  270,    0
   337, 20049,19620706,  250,    0
   337, 20049,19620707,  250,    0
   337, 20049,19620708,  250,    0
   337, 20049,19620709,  260,    0
   337, 20049,19620710,  240,    0
   337, 20049,19620711,  270,    0
   337, 20049,19620712,  270,    0
   337, 20049,19620713,  250,    0
   337, 20049,19620714,  270,    0
   337, 20049,19620715,  200,    0
   337, 20049,19620716,  270,    0
   337, 20049,19620717,  270,    0
   337, 20049,19620718,  230,    0
   337, 20049,19620719,  180,    0
   337, 20049,19620720,  300,    0
   337, 20049,19620721,  250,    0
   337, 20049,19620722,  270,    0
   337, 20049,19620723,  130,    0
   337, 20049,19620724,  270,    0
   337, 20049,19620725,  240,    0
   337, 20049,19620726,  240,    0
   337, 20049,19620727,  250,    0
   337, 20049,19620728,  270,    0
   337, 20049,19620729,  270,    0
   337, 20049,19620730,  270,    0
   337, 20049,19620731,  270,    0
   337, 20049,19620801,-9999,    9
   337, 20049,19620802,-9999,    9
   337, 20049,19620803,-9999,    9
   337, 20049,19620804,-9999,    9
   337, 20049,19620805,-9999,    9
   337, 20049,19620806,-9999,    9
   337, 20049,19620807,-9999,    9
   337, 20049,19620808,-9999,    9
   337, 20049,19620809,-9999,    9
   337, 20049,19620810,-9999,    9
   337, 20049,19620811,-9999,    9
   337, 20049,19620812,-9999,    9
   337, 20049,19620813,-9999,    9
   337, 20049,19620814,-9999,    9
   337, 20049,19620815,-9999,    9
   337, 20049,19620816,-9999,    9
   337, 20049,19620817,-9999,    9
   337, 20049,19620818,-9999,    9
   337, 20049,19620819,-9999,    9
   337, 20049,19620820,-9999,    9
   337, 20049,19620821,-9999,    9
   337, 20049,19620822,-9999,    9
   337, 20049,19620823,-9999,    9
   337, 20049,19620824,-9999,    9
   337, 20049,19620825,-9999,    9
   337, 20049,19620826,-9999,    9
   337, 20049,19620827,-9999,    9
   337, 20049,19620828,-9999,    9
   337, 20049,19620829,-9999,    9
   337, 20049,19620830,-9999,    9
   337, 20049,19620831,-9999,    9
   337, 20049,19620901,  360,    0
   337, 20049,19620902,  240,    0
   337, 20049,19620903,  240,    0
   337, 20049,19620904,  230,    0
   337, 20049,19620905,  180,    0
   337, 20049,19620906,  280,    0
   337, 20049,19620907,  270,    0
   337, 20049,19620908,  280,    0
   337, 20049,19620909,  310,    0
   337, 20049,19620910,  300,    0
   337, 20049,19620911,  270,    0
   337, 20049,19620912,  300,    0
   337, 20049,19620913,  240,    0
   337, 20049,19620914,  200,    0
   337, 20049,19620915,  280,    0
   337, 20049,19620916,  240,    0
   337, 20049,19620917,  260,    0
   337, 20049,19620918,  270,    0
   337, 20049,19620919,  270,    0
   337, 20049,19620920,  270,    0
   337, 20049,19620921,  130,    0
   337, 20049,19620922,  230,    0
   337, 20049,19620923,   50,    0
   337, 20049,19620924,  230,    0
   337, 20049,19620925,  220,    0
   337, 20049,19620926,  270,    0
   337, 20049,19620927,  230,    0
   337, 20049,19620928,  180,    0
   337, 20049,19620929,  260,    0
   337, 20049,19620930,  230,    0
   337, 20049,19621001,  270,    0
   337, 20049,19621002,  260,    0
   337, 20049,19621003,   90,    0
   337, 20049,19621004,  340,    0
   337, 20049,19621005,    0,    0
   337, 20049,19621006,  320,    0
