EUROPEAN CLIMATE ASSESSMENT & DATASET (ECA&D), file created on 13-05-2019
THESE DATA CAN BE USED FOR NON-COMMERCIAL RESEARCH AND EDUCATION PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED:

Klein Tank, A.M.G. and Coauthors, 2002. Daily dataset of 20th-century surface
air temperature and precipitation series for the European Climate Assessment.
Int. J. of Climatol., 22, 1441-1453.
Data and metadata available at http://www.ecad.eu

FILE FORMAT (MISSING VALUE CODE IS -9999):

 01- 05 STAID  : Station identifier
 07- 12 SOUID  : Source identifier
 14- 53 SOUNAME: Source name
 55- 56 CN     : Country code (ISO3116 country codes)
 58- 66 LAT    : Latitude in degrees:minutes:seconds (+: North, -: South)
 68- 77 LON    : Longitude in degrees:minutes:seconds (+: East, -: West)
 79- 82 HGTH   : Station elevation in meters
 84- 87 ELEI   : Element identifier (see website at Daily Data > Data dictionary > Elements)
 89- 96 START  : Begin date YYYYMMDD
 98-105 STOP   : End date YYYYMMDD
107-111 PARID  : Participant identifier
113-163 PARNAME: Participant name

STAID, SOUID,SOUNAME                                 ,CN,      LAT,       LON,HGHT,ELEI,   START,    STOP,PARID,PARNAME
  424,120518,SORIA                                   ,ES,+41:46:30,-002:28:59,1082, FX1,19610101,20190430,   31,Antonio Mestre Barcelo                            
  424,908148,SORIA                                   ,ES,+41:46:00,-002:28:00,1082, FX4,20000228,20180927,    -,Synoptical message from GTS
  425,120590,VALLADOLID                              ,ES,+41:39:00,-004:46:00, 735, FX1,19731001,20190430,   31,Antonio Mestre Barcelo                            
  425,908141,VALLADOLID                              ,ES,+41:39:00,-004:46:00, 735, FX4,20000228,20190306,    -,Synoptical message from GTS
  438,113642,CABAUW                                  ,NL,+51:58:09,+004:55:32,  -1, FX1,19860423,20190430,   19,Ge Verver                                         
  438,906348,CABAUW TOWER                            ,NL,+51:58:00,+004:55:59,   2, FX4,20000228,20190430,    -,Synoptical message from GTS
  442,113654,VOLKEL                                  ,NL,+51:39:29,+005:42:24,  20, FX1,19710101,20190430,   19,Ge Verver                                         
  442,906375,VOLKEL                                  ,NL,+51:39:00,+005:42:00,  21, FX4,20000228,20190430,    -,Synoptical message from GTS
  451,113579,BERKHOUT                                ,NL,+52:38:34,+004:58:44,  -2, FX1,19990323,20190430,   19,Ge Verver                                         
  451,906249,BERKHOUT                                ,NL,+52:39:00,+004:58:59,  -3, FX4,20000308,20190430,    -,Synoptical message from GTS
  453,113606,HEINO                                   ,NL,+52:26:03,+006:15:32,   4, FX1,19891013,20190430,   19,Ge Verver                                         
  453,906278,HEINO AWS                               ,NL,+52:25:59,+006:16:00,   5, FX4,20000228,20190430,    -,Synoptical message from GTS
  454,113615,HUPSEL                                  ,NL,+52:04:04,+006:39:24,  29, FX1,19891019,20190430,   19,Ge Verver                                         
  454,906283,HUPSEL AWS                              ,NL,+52:04:00,+006:39:00,  29, FX4,20000228,20190430,    -,Synoptical message from GTS
  455,120464,TENERIFE/LOS RODEOS                     ,ES,+28:28:39,-016:19:45, 632, FX1,19590401,20190430,   31,Antonio Mestre Barcelo                            
  455,960015,TENERIFE/LOS RODEOS                     ,ES,+28:28:00,-016:19:00, 617, FX4,20000228,20180304,    -,Synoptical message from GTS
  464,113663,ARCEN                                   ,NL,+51:29:49,+006:11:45,  20, FX1,19900704,20190430,   19,Ge Verver                                         
  464,906391,ARCEN AWS                               ,NL,+51:30:00,+006:12:00,  19, FX4,20000228,20190430,    -,Synoptical message from GTS
  467,115781,UFS TW EMS                              ,DE,+54:10:00,+006:21:00,   0, FX1,20010424,20190430,   11,National Climate Data Center (DWD)                
  468,115640,HELGOLAND                               ,DE,+54:10:35,+007:53:35,   4, FX1,19590101,20181127,   11,National Climate Data Center (DWD)                
  468,910015,HELGOLAND                               ,DE,+54:10:59,+007:54:00,   8, FX4,20000228,20181128,    -,Synoptical message from GTS
  469,115642,LIST/SYLT                               ,DE,+55:00:45,+008:24:45,  26, FX1,19500101,20190430,   11,National Climate Data Center (DWD)                
  469,910020,LIST/SYLT                               ,DE,+55:01:00,+008:24:59,  29, FX4,20000228,20190430,    -,Synoptical message from GTS
  470,115644,SCHLESWIG                               ,DE,+54:31:44,+009:32:57,  43, FX1,19580201,20190430,   11,National Climate Data Center (DWD)                
  470,124241,SCHLESWIG-JAGEL                         ,DE,+54:27:24,+009:31:14,  21, FX1,19980101,20080131,   11,National Climate Data Center (DWD)                
  470,910035,SCHLESWIG                               ,DE,+54:31:59,+009:33:00,  48, FX4,20000228,20190430,    -,Synoptical message from GTS
  471,115646,WESTERMARKELSDORF/FEHMARN               ,DE,+54:31:46,+011:03:42,   3, FX1,19570701,20190430,   11,National Climate Data Center (DWD)                
  471,910043,FEHMARNBELT                             ,DE,+54:36:00,+011:09:00,   2, FX4,20090609,20160728,    -,Synoptical message from GTS
  471,910055,FEHMARN                                 ,DE,+54:31:59,+011:04:00,   9, FX4,20000228,20190430,    -,Synoptical message from GTS
  471,910067,MARIENLEUCHTE                           ,DE,+54:30:00,+011:13:59,  12, FX4,20000303,20190429,    -,Synoptical message from GTS
  472,115652,ROSTOCK-WARNEMUNDE                      ,DE,+54:10:54,+012:04:55,   4, FX1,19670101,20190430,   11,National Climate Data Center (DWD)                
  472,910170,ROSTOCK-WARNEMUENDE                     ,DE,+54:10:59,+012:04:59,  13, FX4,20040101,20190430,    -,Synoptical message from GTS
  473,115654,GREIFSWALD                              ,DE,+54:05:52,+013:24:27,   2, FX1,19780506,20190430,   11,National Climate Data Center (DWD)                
  473,181012,GREIFSWALD-WIECK                        ,DE,+54:06:00,+013:27:00,   0, FX1,19670101,19771231,   11,National Climate Data Center (DWD)                
  473,910184,GREIFSWALD                              ,DE,+54:06:00,+013:24:00,   6, FX4,20000228,20190430,    -,Synoptical message from GTS
  474,115656,EMDEN-FLUGPLATZ                         ,DE,+53:23:21,+007:13:36,   0, FX1,19970701,20190430,   11,National Climate Data Center (DWD)                
  474,121733,EMDEN-NESSERLAND                        ,DE,+53:20:47,+007:11:30,   5, FX1,19750101,19970630,   11,National Climate Data Center (DWD)                
  474,121745,EMDEN-WOLTHUSEN                         ,DE,+53:22:19,+007:13:27,   0, FX1,19560101,19740228,   11,National Climate Data Center (DWD)                
  474,910200,EMDEN-FLUGPLATZ                         ,DE,+53:22:59,+007:13:59,  -2, FX4,20000228,20190430,    -,Synoptical message from GTS
  475,115660,NEURUPPIN                               ,DE,+52:54:19,+012:48:30,  38, FX1,19730105,20190407,   11,National Climate Data Center (DWD)                
  475,910270,NEURUPPIN                               ,DE,+52:54:00,+012:49:00,  45, FX4,20000228,20190408,    -,Synoptical message from GTS
  476,115664,HANNOVER                                ,DE,+52:27:56,+009:40:46,  55, FX1,19531101,20190430,   11,National Climate Data Center (DWD)                
  476,910338,HANNOVER                                ,DE,+52:28:00,+009:40:59,  59, FX4,20000228,20190430,    -,Synoptical message from GTS
  477,115666,MAGDEBURG                               ,DE,+52:06:11,+011:35:03,  76, FX1,19670101,20190430,   11,National Climate Data Center (DWD)                
  477,910361,MAGDEBURG                               ,DE,+52:06:00,+011:34:59,  85, FX4,20000228,20190430,    -,Synoptical message from GTS
  478,113648,HERWIJNEN                               ,NL,+51:51:28,+005:08:43,   1, FX1,19891031,20190430,   19,Ge Verver                                         
  478,906356,HERWIJNEN AWS                           ,NL,+51:52:00,+005:09:00,   1, FX4,20000228,20190430,    -,Synoptical message from GTS
  479,115674,DUSSELDORF                              ,DE,+51:17:49,+006:46:12,  37, FX1,19690701,20190430,   11,National Climate Data Center (DWD)                
  479,910400,DUESSELDORF                             ,DE,+51:18:00,+006:46:00,  41, FX4,20000228,20190430,    -,Synoptical message from GTS
  480,115767,KASSEL                                  ,DE,+51:17:52,+009:26:36, 231, FX1,19540101,20131031,   11,National Climate Data Center (DWD)                
  480,910438,KASSEL                                  ,DE,+51:18:00,+009:27:00, 231, FX4,20000228,20131029,    -,Synoptical message from GTS
  482,115680,LEIPZIG-SCHKEUDITZ                      ,DE,+51:26:09,+012:14:29, 131, FX1,19720501,20190430,   11,National Climate Data Center (DWD)                
  482,910469,LEIPZIG-SCHKEUDITZ                      ,DE,+51:25:59,+012:13:59, 136, FX4,20000228,20190430,    -,Synoptical message from GTS
  483,115682,DRESDEN-KLOTZSCHE                       ,DE,+51:07:45,+013:45:21, 227, FX1,19730101,20190430,   11,National Climate Data Center (DWD)                
  483,115740,DRESDEN WAHNSDORF                       ,DE,+51:07:00,+013:40:59, 246, FX1,19670101,19701228,   11,National Climate Data Center (DWD)                
  483,910488,DRESDEN-KLOTZSCHE                       ,DE,+51:07:59,+013:45:00, 232, FX4,20000228,20190430,    -,Synoptical message from GTS
  484,115684,GORLITZ                                 ,DE,+51:09:47,+014:57:11, 238, FX1,19670101,20190430,   11,National Climate Data Center (DWD)                
  484,910499,GOERLITZ                                ,DE,+51:10:00,+014:57:00, 240, FX4,20040101,20190430,    -,Synoptical message from GTS
  485,115688,NURBURG-BARWEILER                       ,DE,+50:21:39,+006:52:13, 485, FX1,19950306,20190430,   11,National Climate Data Center (DWD)                
  485,910506,NUERBURG-BARWEILER                      ,DE,+50:22:00,+006:52:00, 486, FX4,20000228,20190430,    -,Synoptical message from GTS
  486,115692,MEININGEN                               ,DE,+50:33:45,+010:22:37, 450, FX1,19790110,20190430,   11,National Climate Data Center (DWD)                
  486,910548,MEININGEN                               ,DE,+50:34:00,+010:22:59, 453, FX4,20000228,20190430,    -,Synoptical message from GTS
  487,115690,ERFURT-BINDERSLEBEN                     ,DE,+50:59:04,+010:57:47, 316, FX1,19730103,20190430,   11,National Climate Data Center (DWD)                
  487,910554,ERFURT-BINDERSLEBEN                     ,DE,+50:58:59,+010:58:00, 322, FX4,20040101,20190430,    -,Synoptical message from GTS
  488,115694,FICHTELBERG                             ,DE,+50:25:45,+012:57:19,1213, FX1,19670101,20190430,   11,National Climate Data Center (DWD)                
  488,910578,FICHTELBERG                             ,DE,+50:25:59,+012:57:00,1215, FX4,20040101,20190430,    -,Synoptical message from GTS
  489,115698,WURZBURG                                ,DE,+49:46:17,+009:57:32, 268, FX1,19700101,20190430,   11,National Climate Data Center (DWD)                
  489,910655,WUERZBURG                               ,DE,+49:46:00,+009:58:00, 272, FX4,20040101,20190430,    -,Synoptical message from GTS
  490,115702,HOF                                     ,DE,+50:18:47,+011:52:39, 565, FX1,19480101,20190430,   11,National Climate Data Center (DWD)                
  490,910685,HOF                                     ,DE,+50:19:00,+011:52:59, 568, FX4,20000228,20190430,    -,Synoptical message from GTS
  491,115704,SAARBRUCKEN/ENSHEIM                     ,DE,+49:12:51,+007:06:29, 320, FX1,19560101,20190430,   11,National Climate Data Center (DWD)                
  491,910708,SAARBRUECKEN/ENSHEIM                    ,DE,+49:13:00,+007:07:00, 320, FX4,20040101,20190430,    -,Synoptical message from GTS
  492,115712,NURNBERG                                ,DE,+49:30:15,+011:03:24, 314, FX1,19550401,20190430,   11,National Climate Data Center (DWD)                
  492,910763,NUERNBERG                               ,DE,+49:30:00,+011:03:00, 318, FX4,20000228,20190430,    -,Synoptical message from GTS
  493,115714,STRAUBING                               ,DE,+48:49:42,+012:33:37, 351, FX1,19740101,20190430,   11,National Climate Data Center (DWD)                
  493,910788,STRAUBING                               ,DE,+48:49:59,+012:34:00, 356, FX4,20000228,20190430,    -,Synoptical message from GTS
  494,115716,AUGSBURG                                ,DE,+48:25:35,+010:56:35, 461, FX1,19690101,20190430,   11,National Climate Data Center (DWD)                
  494,910852,AUGSBURG                                ,DE,+48:25:59,+010:55:59, 474, FX4,20000228,20190430,    -,Synoptical message from GTS
  495,115720,KONSTANZ                                ,DE,+47:40:41,+009:11:27, 443, FX1,19721101,20190430,   11,National Climate Data Center (DWD)                
  495,906621,GUETTINGEN                              ,CH,+47:36:00,+009:16:59, 441, FX4,20050311,20190430,    -,Synoptical message from GTS
  495,910929,KONSTANZ                                ,DE,+47:40:59,+009:10:59, 444, FX4,20040101,20190430,    -,Synoptical message from GTS
  496,115722,KEMPTEN                                 ,DE,+47:43:27,+010:20:11, 705, FX1,19701001,20190430,   11,National Climate Data Center (DWD)                
  496,910946,KEMPTEN                                 ,DE,+47:43:00,+010:19:59, 705, FX4,20000228,20190430,    -,Synoptical message from GTS
  500,113618,NIEUW BEERTA                            ,NL,+53:11:39,+007:08:57,   0, FX1,19900125,20190430,   19,Ge Verver                                         
  500,906286,NIEUW BEERTA                            ,NL,+53:12:00,+007:09:00,   0, FX4,20000228,20190430,    -,Synoptical message from GTS
  567,113472,HANSWEERT                               ,NL,+51:26:44,+003:59:51,   0, FX1,19970201,20190430,   19,Ge Verver                                         
  567,113476,STAVENISSE-1                            ,NL,+51:35:47,+004:00:21,   0, FX1,19971001,20190430,   19,Ge Verver                                         
  567,113630,WILHELMINADORP                          ,NL,+51:31:32,+003:53:00,   2, FX1,19891105,20190430,   19,Ge Verver                                         
  567,906323,WILHELMINADORP AWS                      ,NL,+51:31:59,+003:52:59,   1, FX4,20000228,20190430,    -,Synoptical message from GTS
  567,906324,STAVENISSE                              ,NL,+51:36:00,+004:00:00,   0, FX4,20000228,20190430,    -,Synoptical message from GTS
  593,113573,SCHIPHOL                                ,NL,+52:18:56,+004:47:25,  -3, FX1,19710101,20190430,   19,Ge Verver                                         
  593,906240,AMSTERDAM AP SCHIPHOL                   ,NL,+52:18:00,+004:46:00,  -4, FX4,20000228,20190430,    -,Synoptical message from GTS
  594,113582,HOORN TERSCHELLING                      ,NL,+53:23:27,+005:20:44,   1, FX1,19940601,20190430,   19,Ge Verver                                         
  594,906251,TERSCHELLING HOORN AWS                  ,NL,+53:24:00,+005:21:00,   2, FX4,20000228,20190430,    -,Synoptical message from GTS
  596,113588,STAVOREN                                ,NL,+52:53:48,+005:22:59,  -1, FX1,19900704,20190430,   19,Ge Verver                                         
  596,906267,STAVOREN AWS                            ,NL,+52:54:00,+005:22:59,   3, FX4,20000228,20190430,    -,Synoptical message from GTS
  597,113591,LELYSTAD                                ,NL,+52:27:25,+005:31:10,  -4, FX1,19900125,20190430,   19,Ge Verver                                         
  597,906269,LELYSTAD AP                             ,NL,+52:28:00,+005:31:00,  -3, FX4,20000228,20190430,    -,Synoptical message from GTS
  598,113478,ROTTERDAM-GEULHAVEN                     ,NL,+51:53:30,+004:18:45,   4, FX1,19911101,20190430,   19,Ge Verver                                         
  598,113639,ROTTERDAM                               ,NL,+51:57:38,+004:26:48,  -4, FX1,19710101,20190430,   19,Ge Verver                                         
  598,906344,ROTTERDAM AP ZESTIENHOVEN               ,NL,+51:57:00,+004:27:00,  -4, FX4,20000228,20190430,    -,Synoptical message from GTS
  599,113645,GILZE-RIJEN                             ,NL,+51:33:54,+004:56:07,  11, FX1,19710101,20190430,   19,Ge Verver                                         
  599,906350,GILZE RIJEN                             ,NL,+51:34:00,+004:55:59,  13, FX4,20000228,20190430,    -,Synoptical message from GTS
  600,113657,ELL                                     ,NL,+51:11:48,+005:45:45,  30, FX1,19990715,20190430,   19,Ge Verver                                         
  600,906377,ELL AWS                                 ,NL,+51:12:00,+005:46:00,  30, FX4,20000308,20190430,    -,Synoptical message from GTS
  601,113576,VLIELAND                                ,NL,+53:14:24,+004:55:14,   4, FX1,19960101,20190430,   19,Ge Verver                                         
  601,906242,VLIELAND                                ,NL,+53:15:00,+004:55:00,  10, FX4,20000228,20190430,    -,Synoptical message from GTS
  602,113633,HOEK VAN HOLLAND                        ,NL,+51:59:27,+004:07:18,  12, FX1,19810101,20190430,   19,Ge Verver                                         
  602,906330,HOEK VAN HOLLAND                        ,NL,+51:58:59,+004:05:58,  14, FX4,20000228,20190430,    -,Synoptical message from GTS
  603,113594,LEEUWARDEN                              ,NL,+53:13:23,+005:45:06,   0, FX1,19710101,20190430,   19,Ge Verver                                         
  603,906270,LEEUWARDEN                              ,NL,+53:13:00,+005:46:00,   2, FX4,20000228,20190430,    -,Synoptical message from GTS
  604,113636,WOENSDRECHT                             ,NL,+51:26:52,+004:20:30,  15, FX1,19960101,20190430,   19,Ge Verver                                         
  604,906340,WOENSDRECHT                             ,NL,+51:27:00,+004:20:58,  17, FX4,20000228,20190430,    -,Synoptical message from GTS
  812,115678,KAHLER ASTEN (WST)                      ,DE,+51:10:54,+008:29:24, 839, FX1,19690101,20190430,   11,National Climate Data Center (DWD)                
  812,910427,KAHLER ASTEN                            ,DE,+51:10:59,+008:28:59, 859, FX4,20040101,20190430,    -,Synoptical message from GTS
  942,114654,KARASJOK                                ,NO,+69:28:00,+025:30:11, 129, FX5,20040711,20040729,   22,Hans Olav Hygen                                   
  942,114657,KARASJOK-MARKANNJARGA                   ,NO,+69:27:48,+025:30:07, 131, FX5,20040708,20190430,   22,Hans Olav Hygen                                   
  942,901065,KARASJOK                                ,NO,+69:28:00,+025:31:00, 133, FX4,20000228,20190430,    -,Synoptical message from GTS
  953,113555,NESBYEN-TODOKK                          ,NO,+60:34:01,+009:08:00, 166, FX5,20031121,20190430,   22,Hans Olav Hygen                                   
  953,901372,NESBYEN-SKOGLUND                        ,NO,+60:34:00,+009:07:59, 167, FX4,20000228,20040121,    -,Synoptical message from GTS
  953,901373,NESBYEN-TODOKK                          ,NO,+60:34:00,+009:07:59, 167, FX4,20090609,20190430,    -,Synoptical message from GTS
  955,114669,SUOLOVUOPMI-LULIT                       ,NO,+69:34:46,+023:32:03, 381, FX5,20041109,20190430,   22,Hans Olav Hygen                                   
  955,901051,SUOLOVUOPMI                             ,NO,+69:34:59,+023:31:59, 374, FX4,20010426,20100404,    -,Synoptical message from GTS
  955,901058,SUOLOVUOPMI LULIT                       ,NO,+69:34:00,+023:31:59, 381, FX4,20060118,20190430,    -,Synoptical message from GTS
  970,116285,CASEMENT AERODROME                      ,IE,+53:18:21,-006:26:20,  94, FX1,19670113,20190420,   17,Conor Daly                                        
  970,903967,CASEMENT AERODROME                      ,IE,+53:18:00,-006:25:59,  93, FX4,20000228,20190427,    -,Synoptical message from GTS
 1042,113546,LYNGOR FYR                              ,NO,+58:38:00,+009:09:01,   4, FX5,20001101,20190430,   22,Hans Olav Hygen                                   
 1042,901467,LYNGOR LH                               ,NO,+58:37:59,+009:09:00,   5, FX4,20000228,20190430,    -,Synoptical message from GTS
 1043,114726,TVEITSUND                               ,NO,+59:01:37,+008:31:14, 252, FX5,19900925,20190430,   22,Hans Olav Hygen                                   
 1043,901455,TVEITSUND                               ,NO,+59:01:59,+008:31:00, 252, FX4,20000228,20190430,    -,Synoptical message from GTS
 1044,114690,LINDESNES FYR                           ,NO,+57:58:59,+007:02:53,  13, FX5,20050707,20190430,   22,Hans Olav Hygen                                   
 1044,901436,LINDESNES LH                            ,NO,+57:58:59,+007:03:00,  13, FX4,20000228,20190430,    -,Synoptical message from GTS
 1045,114693,LISTA FYR                               ,NO,+58:06:36,+006:34:05,  14, FX5,19820101,20190430,   22,Hans Olav Hygen                                   
 1045,901427,LISTA LH                                ,NO,+58:07:00,+006:34:00,  14, FX4,20000228,20190430,    -,Synoptical message from GTS
