EUROPEAN CLIMATE ASSESSMENT & DATASET (ECA&D), file created on 13-05-2019
THESE DATA CAN BE USED FOR NON-COMMERCIAL RESEARCH AND EDUCATION PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED:

Klein Tank, A.M.G. and Coauthors, 2002. Daily dataset of 20th-century surface
air temperature and precipitation series for the European Climate Assessment.
Int. J. of Climatol., 22, 1441-1453.
Data and metadata available at http://www.ecad.eu

FILE FORMAT (MISSING VALUE CODE IS -9999):

 01- 05 STAID  : Station identifier
 07- 12 SOUID  : Source identifier
 14- 53 SOUNAME: Source name
 55- 56 CN     : Country code (ISO3116 country codes)
 58- 66 LAT    : Latitude in degrees:minutes:seconds (+: North, -: South)
 68- 77 LON    : Longitude in degrees:minutes:seconds (+: East, -: West)
 79- 82 HGTH   : Station elevation in meters
 84- 87 ELEI   : Element identifier (see website at Daily Data > Data dictionary > Elements)
 89- 96 START  : Begin date YYYYMMDD
 98-105 STOP   : End date YYYYMMDD
107-111 PARID  : Participant identifier
113-163 PARNAME: Participant name

STAID, SOUID,SOUNAME                                 ,CN,      LAT,       LON,HGHT,ELEI,   START,    STOP,PARID,PARNAME
  329,114718,ONA II                                  ,NO,+62:51:34,+006:32:21,  13, FG2,19780901,20190430,   22,Hans Olav Hygen                                   
  329,901212,ONA II                                  ,NO,+62:52:00,+006:31:59,  15, FG5,19800101,20190430,    -,Synoptical message from GTS
  330,114646,FOKSTUA                                 ,NO,+62:07:00,+009:16:59, 952, FG2,19230301,19680531,   22,Hans Olav Hygen                                   
  330,114649,FOKSTUGU                                ,NO,+62:06:51,+009:17:13, 972, FG2,19680601,20190430,   22,Hans Olav Hygen                                   
  330,901238,FOKSTUGU                                ,NO,+62:07:00,+009:16:59, 974, FG5,19800101,20190430,    -,Synoptical message from GTS
  331,113550,TORUNGEN FYR                            ,NO,+58:22:59,+008:47:30,  12, FG2,19570101,20190430,   22,Hans Olav Hygen                                   
  331,901465,TORUNGEN LH                             ,NO,+58:24:00,+008:48:00,  15, FG5,19800101,20190430,    -,Synoptical message from GTS
  334,116301,POPRAD/TATRY                            ,SK,+49:04:00,+020:13:59, 694, FG1,19510103,20131231,   29,Oliver Bochnicek                                  
  334,911934,POPRAD/TATRY                            ,SK,+49:04:00,+020:15:00, 696, FG5,19800101,20190430,    -,Synoptical message from GTS
  335,119889,BARCELONA -FABRA OBSERVATORY            ,ES,+41:25:05,+002:07:26, 412, FG6,19760601,20190331,   31,Antonio Mestre Barcelo                            
  335,155255,BARCELONA -FABRA OBSERVATORY            ,ES,+41:25:05,+002:07:26, 412, FG6,19820101,20140131,   63,Marc Prohom                                       
  336,119763,ALBACETE LOS LLANOS                     ,ES,+38:57:07,-001:51:47, 704, FG6,19600101,20190430,   31,Antonio Mestre Barcelo                            
  336,908280,ALBACETE/LOS LLANOS                     ,ES,+38:57:00,-001:51:00, 704, FG5,19800101,20190430,    -,Synoptical message from GTS
  337,120051,CORDOBA AEROPUERTO                      ,ES,+37:50:39,-004:50:45,  90, FG6,19590401,20190430,   31,Antonio Mestre Barcelo                            
  337,908410,CORDOBA/AEROPUERTO                      ,ES,+37:51:00,-004:51:00,  92, FG5,19800101,20190430,    -,Synoptical message from GTS
  356,115685,AACHEN                                  ,DE,+50:47:02,+006:05:42, 202, FG7,19370101,20110331,   11,National Climate Data Center (DWD)                
  356,910501,AACHEN                                  ,DE,+50:46:59,+006:06:00, 205, FG5,20040101,20110429,    -,Synoptical message from GTS
  411,113598,MARKNESSE                               ,NL,+52:42:06,+005:53:15,  -3, FG1,19890101,20190430,   19,Ge Verver                                         
  411,906273,MARKNESSE AWS                           ,NL,+52:42:00,+005:52:59,  -3, FG5,19940522,20190430,    -,Synoptical message from GTS
  412,115607,ALICANTE                                ,ES,+38:22:21,-000:29:39,  81, FG6,19380901,20190430,   31,Antonio Mestre Barcelo                            
  412,908359,ALICANTE                                ,ES,+38:22:00,-000:30:00,  82, FG5,19820301,20190430,    -,Synoptical message from GTS
  413,113604,LAUWERSOOG                              ,NL,+53:24:42,+006:11:57,   3, FG1,19910318,20190430,   19,Ge Verver                                         
  413,906277,LAUWERSOOG AWS                          ,NL,+53:25:00,+006:12:00,   0, FG5,19940522,20190430,    -,Synoptical message from GTS
  414,119907,BURGOS-VILLAFRIA                        ,ES,+42:21:21,-003:37:57, 890, FG6,19610101,20190430,   31,Antonio Mestre Barcelo                            
  414,908075,BURGOS/VILLAFRIA                        ,ES,+42:21:00,-003:37:59, 890, FG5,19800101,20190430,    -,Synoptical message from GTS
  415,119934,CADIZ                                   ,ES,+36:30:03,-006:15:24,   1, FG6,19550601,20190430,   31,Antonio Mestre Barcelo                            
  415,908452,CADIZ, OBS.                             ,ES,+36:30:00,-006:16:00,   9, FG5,19820302,19890802,    -,Synoptical message from GTS
  416,120033,CIUDAD REAL                             ,ES,+38:59:21,-003:55:10, 628, FG6,19701101,20190430,   31,Antonio Mestre Barcelo                            
  416,120042,CIUDAD REAL (INSTITUTO)                 ,ES,+38:59:21,-003:55:42, 627, FG6,19610101,19700630,   31,Antonio Mestre Barcelo                            
  416,908348,CIUDAD REAL                             ,ES,+38:58:59,-003:55:00, 629, FG5,19800101,20190430,    -,Synoptical message from GTS
  417,120096,GRANADA                                 ,ES,+37:08:12,-003:37:53, 687, FG6,19371201,20190430,   31,Antonio Mestre Barcelo                            
  418,120141,HUELVA (RONDA DEL ESTE)                 ,ES,+37:16:48,-006:54:34,  19, FG6,19840601,20190430,   31,Antonio Mestre Barcelo                            
  418,120150,HUELVA                                  ,ES,+37:15:34,-006:56:57,  17, FG6,19450101,19840531,   31,Antonio Mestre Barcelo                            
  418,908383,HUELVA                                  ,ES,+37:16:59,-006:55:00,  20, FG5,19800225,20190430,    -,Synoptical message from GTS
  419,120159,HUESCA                                  ,ES,+42:04:59,-000:19:35, 541, FG6,19610101,20190430,   31,Antonio Mestre Barcelo                            
  419,908094,HUESCA/MONFLORITE                       ,ES,+42:04:59,-000:19:59, 554, FG5,19800222,20190430,    -,Synoptical message from GTS
  420,119709,A CORUNA                                ,ES,+43:22:01,-008:25:09,  58, FG6,19310101,20190430,   31,Antonio Mestre Barcelo                            
  420,908001,LA CORUNA                               ,ES,+43:22:00,-008:24:59,  67, FG5,19800101,20190430,    -,Synoptical message from GTS
  421,120321,MURCIA                                  ,ES,+38:00:10,-001:10:09,  61, FG6,19840401,20190430,   31,Antonio Mestre Barcelo                            
  421,120330,MURCIA/ALCANTARILLA                     ,ES,+37:57:28,-001:13:46,  85, FG6,19500101,20190430,   31,Antonio Mestre Barcelo                            
  422,120348,PAMPLONA (OBSERVATORIO)                 ,ES,+42:49:03,-001:38:11, 442, FG6,19610101,19760430,   31,Antonio Mestre Barcelo                            
  422,120357,PAMPLONA                                ,ES,+42:46:36,-001:39:00, 459, FG6,19750201,20190430,   31,Antonio Mestre Barcelo                            
  422,908085,PAMPLONA/NOAIN                          ,ES,+42:46:00,-001:37:59, 453, FG5,19820302,20190430,    -,Synoptical message from GTS
  423,120510,SEVILLA/SAN PABLO                       ,ES,+37:25:00,-005:52:45,  34, FG6,19600101,20190430,   31,Antonio Mestre Barcelo                            
  423,908391,SEVILLA/SAN PABLO                       ,ES,+37:25:00,-005:54:00,  31, FG5,19800101,20190430,    -,Synoptical message from GTS
  424,120519,SORIA                                   ,ES,+41:46:30,-002:28:59,1082, FG6,19610101,20190430,   31,Antonio Mestre Barcelo                            
  424,908148,SORIA                                   ,ES,+41:46:00,-002:28:00,1082, FG5,19800505,20190430,    -,Synoptical message from GTS
  425,120591,VALLADOLID                              ,ES,+41:39:00,-004:46:00, 735, FG6,19731001,20190430,   31,Antonio Mestre Barcelo                            
  425,908141,VALLADOLID                              ,ES,+41:39:00,-004:46:00, 735, FG5,19800101,20190430,    -,Synoptical message from GTS
  431,171546,TORSHAVN                                ,DK,+62:01:12,-006:46:12,  54, FG1,20140101,20151231,   45,Claus Kern-Hansen                                 
  431,906011,TORSHAVN                                ,DK,+62:01:00,-006:46:00,  61, FG5,19800101,20190430,    -,Synoptical message from GTS
  434,175643,BREST-GUIPAVAS                          ,FR,+48:26:39,-004:24:42,  94,FG12,19450101,20171231,   10,Jean-Michel Soubeyroux                            
  434,907110,BREST-GUIPAVAS                          ,FR,+48:27:00,-004:25:00,  95, FG5,19800101,20190430,    -,Synoptical message from GTS
  438,113643,CABAUW                                  ,NL,+51:58:09,+004:55:32,  -1, FG1,19860418,20190430,   19,Ge Verver                                         
  438,906348,CABAUW TOWER                            ,NL,+51:58:00,+004:55:59,   2, FG5,19951220,20190430,    -,Synoptical message from GTS
  442,113655,VOLKEL                                  ,NL,+51:39:29,+005:42:24,  20, FG1,19510301,20190430,   19,Ge Verver                                         
  442,906375,VOLKEL                                  ,NL,+51:39:00,+005:42:00,  21, FG5,19800101,20190430,    -,Synoptical message from GTS
  451,113580,BERKHOUT                                ,NL,+52:38:34,+004:58:44,  -2, FG1,19990323,20190430,   19,Ge Verver                                         
  451,906249,BERKHOUT                                ,NL,+52:39:00,+004:58:59,  -3, FG5,20000308,20190430,    -,Synoptical message from GTS
  453,113607,HEINO                                   ,NL,+52:26:03,+006:15:32,   4, FG1,19891013,20190430,   19,Ge Verver                                         
  453,906278,HEINO AWS                               ,NL,+52:25:59,+006:16:00,   5, FG5,19940522,20190430,    -,Synoptical message from GTS
  454,113616,HUPSEL                                  ,NL,+52:04:04,+006:39:24,  29, FG1,19891019,20190430,   19,Ge Verver                                         
  454,906283,HUPSEL AWS                              ,NL,+52:04:00,+006:39:00,  29, FG5,19940522,20190430,    -,Synoptical message from GTS
  455,120465,TENERIFE/LOS RODEOS                     ,ES,+28:28:39,-016:19:45, 632, FG6,19440102,20190430,   31,Antonio Mestre Barcelo                            
  455,960015,TENERIFE/LOS RODEOS                     ,ES,+28:28:00,-016:19:00, 617, FG5,19800101,20190430,    -,Synoptical message from GTS
  462,158081,GOTEBORG A                              ,SE,+57:42:57,+011:59:39,   5, FG1,19860901,20190417,   56,Marcus Flarup                                     
  462,158123,SAVE                                    ,SE,+57:46:48,+011:52:48,  20, FG1,19620101,20051231,   56,Marcus Flarup                                     
  462,902512,GOTEBORG/SAVE                           ,SE,+57:46:59,+011:52:59,  20, FG5,19800101,20061205,    -,Synoptical message from GTS
  462,902513,GOTEBORG                                ,SE,+57:43:00,+012:00:00,   3, FG5,19840404,20190418,    -,Synoptical message from GTS
  464,113664,ARCEN                                   ,NL,+51:29:49,+006:11:45,  20, FG1,19900704,20190430,   19,Ge Verver                                         
  464,906391,ARCEN AWS                               ,NL,+51:30:00,+006:12:00,  19, FG5,19940522,20190430,    -,Synoptical message from GTS
  467,115780,UFS TW EMS                              ,DE,+54:10:00,+006:21:00,   0, FG7,20010425,20190430,   11,National Climate Data Center (DWD)                
  468,115639,HELGOLAND                               ,DE,+54:10:35,+007:53:35,   4, FG7,19590101,20181127,   11,National Climate Data Center (DWD)                
  468,910015,HELGOLAND                               ,DE,+54:10:59,+007:54:00,   8, FG5,19800101,20181128,    -,Synoptical message from GTS
  469,115641,LIST/SYLT                               ,DE,+55:00:45,+008:24:45,  26, FG7,19500101,20190430,   11,National Climate Data Center (DWD)                
  469,910020,LIST/SYLT                               ,DE,+55:01:00,+008:24:59,  29, FG5,19800101,20190430,    -,Synoptical message from GTS
  470,115643,SCHLESWIG                               ,DE,+54:31:44,+009:32:57,  43, FG7,19580201,20190430,   11,National Climate Data Center (DWD)                
  470,124240,SCHLESWIG-JAGEL                         ,DE,+54:27:24,+009:31:14,  21, FG7,19980101,20080131,   11,National Climate Data Center (DWD)                
  470,910035,SCHLESWIG                               ,DE,+54:31:59,+009:33:00,  48, FG5,19800101,20190430,    -,Synoptical message from GTS
  471,115645,WESTERMARKELSDORF/FEHMARN               ,DE,+54:31:46,+011:03:42,   3, FG7,19570701,20190430,   11,National Climate Data Center (DWD)                
  471,910055,FEHMARN                                 ,DE,+54:31:59,+011:04:00,   9, FG5,19960928,20190430,    -,Synoptical message from GTS
  471,910067,MARIENLEUCHTE                           ,DE,+54:30:00,+011:13:59,  12, FG5,19820322,20190430,    -,Synoptical message from GTS
  472,115651,ROSTOCK-WARNEMUNDE                      ,DE,+54:10:54,+012:04:55,   4, FG7,19540101,20190430,   11,National Climate Data Center (DWD)                
  472,910169,ROSTOCK                                 ,DE,+54:10:59,+012:04:00,   4, FG5,19911106,20171106,    -,Synoptical message from GTS
  472,910170,ROSTOCK-WARNEMUENDE                     ,DE,+54:10:59,+012:04:59,  13, FG5,20040101,20190430,    -,Synoptical message from GTS
  473,115653,GREIFSWALD                              ,DE,+54:05:52,+013:24:27,   2, FG7,19780101,20190430,   11,National Climate Data Center (DWD)                
  473,181013,GREIFSWALD-WIECK                        ,DE,+54:06:00,+013:27:00,   0, FG7,19610101,19771231,   11,National Climate Data Center (DWD)                
  473,910184,GREIFSWALD                              ,DE,+54:06:00,+013:24:00,   6, FG5,19911101,20190430,    -,Synoptical message from GTS
  474,115655,EMDEN-FLUGPLATZ                         ,DE,+53:23:21,+007:13:36,   0, FG7,19970710,20190430,   11,National Climate Data Center (DWD)                
  474,121732,EMDEN-NESSERLAND                        ,DE,+53:20:47,+007:11:30,   5, FG7,19750101,19970630,   11,National Climate Data Center (DWD)                
  474,121744,EMDEN-WOLTHUSEN                         ,DE,+53:22:19,+007:13:27,   0, FG7,19550101,19740228,   11,National Climate Data Center (DWD)                
  474,910200,EMDEN-FLUGPLATZ                         ,DE,+53:22:59,+007:13:59,  -2, FG5,19820506,20190430,    -,Synoptical message from GTS
  475,115659,NEURUPPIN                               ,DE,+52:54:19,+012:48:30,  38, FG7,19730101,20190407,   11,National Climate Data Center (DWD)                
  475,910270,NEURUPPIN                               ,DE,+52:54:00,+012:49:00,  45, FG5,19911016,20190408,    -,Synoptical message from GTS
  476,115663,HANNOVER                                ,DE,+52:27:56,+009:40:46,  55, FG7,19500101,20190430,   11,National Climate Data Center (DWD)                
  476,910338,HANNOVER                                ,DE,+52:28:00,+009:40:59,  59, FG5,19800101,20190430,    -,Synoptical message from GTS
  477,115665,MAGDEBURG                               ,DE,+52:06:11,+011:35:03,  76, FG7,19570801,20190430,   11,National Climate Data Center (DWD)                
  477,910361,MAGDEBURG                               ,DE,+52:06:00,+011:34:59,  85, FG5,19911101,20190430,    -,Synoptical message from GTS
  478,113649,HERWIJNEN                               ,NL,+51:51:28,+005:08:43,   1, FG1,19891013,20190430,   19,Ge Verver                                         
  478,906356,HERWIJNEN AWS                           ,NL,+51:52:00,+005:09:00,   1, FG5,19940522,20190430,    -,Synoptical message from GTS
  479,115673,DUSSELDORF                              ,DE,+51:17:49,+006:46:12,  37, FG7,19690701,20190430,   11,National Climate Data Center (DWD)                
  479,910400,DUESSELDORF                             ,DE,+51:18:00,+006:46:00,  41, FG5,19800101,20190430,    -,Synoptical message from GTS
  480,115766,KASSEL                                  ,DE,+51:17:52,+009:26:36, 231, FG7,19540101,20131031,   11,National Climate Data Center (DWD)                
  480,910438,KASSEL                                  ,DE,+51:18:00,+009:27:00, 231, FG5,19800101,20160623,    -,Synoptical message from GTS
  482,115679,LEIPZIG-SCHKEUDITZ                      ,DE,+51:26:09,+012:14:29, 131, FG7,19720501,20190430,   11,National Climate Data Center (DWD)                
  482,910469,LEIPZIG-SCHKEUDITZ                      ,DE,+51:25:59,+012:13:59, 136, FG5,19911101,20190430,    -,Synoptical message from GTS
  483,115681,DRESDEN-KLOTZSCHE                       ,DE,+51:07:45,+013:45:21, 227, FG7,19730101,20190430,   11,National Climate Data Center (DWD)                
  483,115739,DRESDEN WAHNSDORF                       ,DE,+51:07:00,+013:40:59, 246, FG7,19410101,19701231,   11,National Climate Data Center (DWD)                
  483,910488,DRESDEN-KLOTZSCHE                       ,DE,+51:07:59,+013:45:00, 232, FG5,19911101,20190430,    -,Synoptical message from GTS
  484,115683,GORLITZ                                 ,DE,+51:09:47,+014:57:11, 238, FG7,19630101,20190430,   11,National Climate Data Center (DWD)                
  484,910499,GOERLITZ                                ,DE,+51:10:00,+014:57:00, 240, FG5,20040101,20190430,    -,Synoptical message from GTS
  485,115687,NURBURG-BARWEILER                       ,DE,+50:21:39,+006:52:13, 485, FG7,19950306,20190430,   11,National Climate Data Center (DWD)                
  485,910506,NUERBURG-BARWEILER                      ,DE,+50:22:00,+006:52:00, 486, FG5,19950403,20190430,    -,Synoptical message from GTS
  486,115691,MEININGEN                               ,DE,+50:33:45,+010:22:37, 450, FG7,19790101,20190430,   11,National Climate Data Center (DWD)                
  486,910548,MEININGEN                               ,DE,+50:34:00,+010:22:59, 453, FG5,19911101,20190430,    -,Synoptical message from GTS
  487,115689,ERFURT-BINDERSLEBEN                     ,DE,+50:59:04,+010:57:47, 316, FG7,19730101,20190430,   11,National Climate Data Center (DWD)                
  487,910554,ERFURT-BINDERSLEBEN                     ,DE,+50:58:59,+010:58:00, 322, FG5,20040101,20190430,    -,Synoptical message from GTS
  488,115693,FICHTELBERG                             ,DE,+50:25:45,+012:57:19,1213, FG7,19550101,20190430,   11,National Climate Data Center (DWD)                
  488,910578,FICHTELBERG                             ,DE,+50:25:59,+012:57:00,1215, FG5,20040101,20190430,    -,Synoptical message from GTS
  489,115697,WURZBURG                                ,DE,+49:46:17,+009:57:32, 268, FG7,19660101,20190430,   11,National Climate Data Center (DWD)                
  489,910655,WUERZBURG                               ,DE,+49:46:00,+009:58:00, 272, FG5,20040101,20190430,    -,Synoptical message from GTS
  490,115701,HOF                                     ,DE,+50:18:47,+011:52:39, 565, FG7,19480101,20190430,   11,National Climate Data Center (DWD)                
  490,910685,HOF                                     ,DE,+50:19:00,+011:52:59, 568, FG5,19800101,20190430,    -,Synoptical message from GTS
  491,115703,SAARBRUCKEN/ENSHEIM                     ,DE,+49:12:51,+007:06:29, 320, FG7,19560101,20190430,   11,National Climate Data Center (DWD)                
  491,910708,SAARBRUECKEN/ENSHEIM                    ,DE,+49:13:00,+007:07:00, 320, FG5,20040101,20190430,    -,Synoptical message from GTS
  492,115711,NURNBERG                                ,DE,+49:30:15,+011:03:24, 314, FG7,19550401,20190430,   11,National Climate Data Center (DWD)                
  492,910763,NUERNBERG                               ,DE,+49:30:00,+011:03:00, 318, FG5,19800101,20190430,    -,Synoptical message from GTS
  493,115713,STRAUBING                               ,DE,+48:49:42,+012:33:37, 351, FG7,19740101,20190430,   11,National Climate Data Center (DWD)                
